2009,1,6.0,0.4,11,39.4
2009,2,7.6,2.0,12,35.6
2009,3,11.0,3.0,4,21.2
2009,4,13.7,4.3,1,36.8
2009,5,16.0,6.8,0,38.2
2009,6,17.9,8.9,0,77.8
2009,7,19.7,11.4,0,168.8
2009,8,20.1,12.1,0,37.2
2009,9,17.9,9.5,0,14.4
2009,10,14.0,7.1,0,46.2
2009,11,10.4,4.7,0,146.6
2009,12,5.1,-0.5,16,80.8
2010,1,3.5,-1.1,16,59.8
2010,2,4.6,-1.0,20,67.6
2010,3,9.7,2.0,10,68.2
2010,4,13.5,4.1,2,12.4
2010,5,15.0,5.2,3,24.0
2010,6,19.4,9.5,0,56.0
2010,7,20.3,12.1,0,62.0
2010,8,19.1,10.1,0,44.8
2010,9,17.9,9.8,0,75.8
2010,10,13.0,6.4,1,62.2
2010,11,7.6,2.0,9,157.3
2010,12,2.7,-3.4,21,40.7
2011,1,6.3,0.5,13,36.0
2011,2,8.4,2.8,2,58.2
2011,3,10.5,2.1,8,24.8
2011,4,16.5,5.9,1,7.2
2011,5,16.0,7.4,1,40.0
2011,6,18.6,8.8,0,48.4
2011,7,19.5,9.7,0,65.6
2011,8,18.6,10.6,0,125.0
2011,9,18.1,10.2,0,28.4
2011,10,14.6,8.2,0,53.8
2011,11,11.4,6.0,2,27.2
2011,12,7.5,2.3,6,51.6
2012,1,7.7,1.5,8,30.4
2012,2,8.1,1.8,11,10.2
2012,3,13.7,3.6,3,15.0
2012,4,10.8,2.9,4,134.4
2012,5,15.2,5.9,1,66.2
2012,6,16.1,8.7,0,136.6
2012,7,18.3,10.9,0,98.0
2012,8,19.9,11.3,0,103.4
2012,9,16.8,8.7,0,116.2
2012,10,12.4,4.4,2,83.6
2012,11,9.2,2.9,6,124.8
2012,12,6.6,1.1,10,99.2
2013,1,5.5,0.8,13,80.9
2013,2,6.0,0.2,13,27.2
2013,3,4.9,-0.2,15,59.4
2013,4,10.9,3.3,3,22.8
2013,5,15.0,5.8,0,100.8
2013,6,18.1,8.9,0,23.0
2013,7,23.2,12.8,0,52.8
2013,8,20.6,11.9,0,71.2
2013,9,17.1,8.8,0,84.6
2013,10,14.4,8.8,0,100.2
2013,11,9.2,2.3,5,54.0
2013,12,8.8,3.1,3,65.4
2014,1,7.1,2.3,6,91.2
2014,2,8.3,2.8,2,61.2
2014,3,10.9,3.2,6,33.0
2014,4,13.4,5.7,2,56.0
2014,5,15.6,7.7,1,78.0
2014,6,19.0,10.3,0,47.2
2014,7,21.8,11.5,0,54.4
2014,8,18.6,10.2,0,79.4
2014,9,18.2,9.9,0,15.8
2014,10,14.9,7.8,0,51.0
2014,11,10.5,4.9,2,63.6
2014,12,8.1,1.9,11,27.0
2015,1,6.7,1.5,10,49.4
2015,2,7.7,1.0,10,15.4
2015,3,10.0,2.2,6,39.8
2015,4,13.7,3.4,2,21.0
2015,5,14.4,6.0,1,70.6
2015,6,17.8,8.0,0,28.4
2015,7,19.1,10.5,0,86.2
2015,8,19.4,11.1,0,81.0
2015,9,16.7,7.6,0,38.0
2015,10,14.2,6.2,0,69.8
2015,11,11.4,5.7,1,104.4
2015,12,10.9,5.0,2,120.2
2016,1,7.2,2.2,10,116.6
2016,2,7.9,0.8,13,30.2
2016,3,9.7,2.3,5,52.4
2016,4,10.9,2.9,2,83.2
2016,5,15.5,7.0,0,39.0
2016,6,17.7,9.4,0,49.8
2016,7,20.2,12.1,0,34.6
2016,8,20.2,12.0,0,69.8
2016,9,19.2,11.3,0,35.6
2016,10,13.8,6.8,0,52.2
2016,11,8.2,1.7,8,86.0
2016,12,9.0,3.1,5,46.4
2017,1,6.5,0.7,16,28.0
2017,2,8.7,2.8,5,55.2
2017,3,11.7,4.1,3,42.4
2017,4,13.6,4.3,3,29.0
2017,5,17.3,8.0,0,19.8
2017,6,19.0,11.1,0,103.4
2017,7,19.3,11.1,0,71.2
2017,8,19.1,10.9,0,49.0
2017,9,16.8,9.3,0,89.4
2017,10,15.3,8.9,0,29.0
2017,11,9.5,2.9,3,82.6
2017,12,7.4,1.4,14,28.4
